Index,Temp,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
924,30.76666667,30.78333333,0.000189187,0.000140155,0.000791383,1.05E-05,7.47E-13,0,2.64E-07,1.10E-09,7.16E-06,1.43E-08,1.43E-08,4.86E-07,4.15E-09,1.79E-07,0.00037249,2.18E-12,1.94E-07,1.15E-14,9.67E-08,2.69E-06,0.002195769,4.01E-06,0.000241223,0.007105107,1.34E-09,3.49E-14,0.000207625,0.000327478,7.15E-07,0.000336097,1.02E-05,8.44E-06,0.000125401,3.51E-09,0.000221522,0.000261358
925,30.8,30.81666667,0.00018357,0.000136206,0.000762416,1.01E-05,7.07E-13,0,2.54E-07,1.04E-09,6.94E-06,1.37E-08,1.37E-08,4.63E-07,3.86E-09,1.73E-07,0.000358957,2.06E-12,1.87E-07,1.09E-14,9.26E-08,2.56E-06,0.002122595,3.85E-06,0.000228937,0.006796038,1.29E-09,3.26E-14,0.000200162,0.000316456,6.85E-07,0.000326018,9.82E-06,8.13E-06,0.000121507,3.37E-09,0.000213679,0.00025354
926,30.83333333,30.85,0.000178121,0.000132368,0.000734508,9.67E-06,6.68E-13,0,2.43E-07,9.84E-10,6.73E-06,1.32E-08,1.32E-08,4.42E-07,3.59E-09,1.68E-07,0.000345915,1.95E-12,1.80E-07,1.02E-14,8.87E-08,2.44E-06,0.002051854,3.69E-06,0.000217276,0.006500326,1.24E-09,3.04E-14,0.000192967,0.000305806,6.57E-07,0.000316242,9.49E-06,7.84E-06,0.000117734,3.23E-09,0.000206113,0.000245955
927,30.86666667,30.88333333,0.000172833,0.000128638,0.000707621,9.29E-06,6.32E-13,0,2.34E-07,9.31E-10,6.52E-06,1.27E-08,1.27E-08,4.21E-07,3.34E-09,1.63E-07,0.000333347,1.85E-12,1.74E-07,9.55E-15,8.50E-08,2.33E-06,0.001983467,3.54E-06,0.00020621,0.0062174,1.19E-09,2.84E-14,0.000186031,0.000295514,6.30E-07,0.000306759,9.17E-06,7.55E-06,0.000114078,3.10E-09,0.000198816,0.000238598
928,30.9,30.91666667,0.000167702,0.000125014,0.000681718,8.93E-06,5.98E-13,0,2.24E-07,8.82E-10,6.32E-06,1.22E-08,1.22E-08,4.02E-07,3.11E-09,1.58E-07,0.000321235,1.75E-12,1.67E-07,8.88E-15,8.14E-08,2.22E-06,0.001917354,3.39E-06,0.000195706,0.005946715,1.15E-09,2.64E-14,0.000179344,0.000285568,6.04E-07,0.000297559,8.86E-06,7.28E-06,0.000110535,2.97E-09,0.000191776,0.00023146
929,30.93333333,30.95,0.000162723,0.000121491,0.000656763,8.58E-06,5.65E-13,0,2.15E-07,8.35E-10,6.13E-06,1.17E-08,1.17E-08,3.83E-07,2.89E-09,1.53E-07,0.000309564,1.66E-12,1.61E-07,8.44E-15,7.80E-08,2.11E-06,0.001853441,3.25E-06,0.000185738,0.005687747,1.10E-09,2.46E-14,0.000172898,0.000275957,5.79E-07,0.000288636,8.56E-06,7.01E-06,0.000107103,2.85E-09,0.000184986,0.000224536
930,30.96666667,30.98333333,0.000157892,0.000118068,0.00063272,8.24E-06,5.34E-13,0,2.07E-07,7.91E-10,5.94E-06,1.13E-08,1.13E-08,3.66E-07,2.68E-09,1.49E-07,0.000298316,1.57E-12,1.55E-07,7.77E-15,7.47E-08,2.01E-06,0.001791654,3.12E-06,0.000176277,0.005439994,1.06E-09,2.31E-14,0.000166683,0.000266669,5.55E-07,0.00027998,8.27E-06,6.76E-06,0.000103777,2.73E-09,0.000178436,0.000217819
931,31,31.01666667,0.000153204,0.000114742,0.000609557,7.92E-06,5.05E-13,0,1.99E-07,7.49E-10,5.76E-06,1.08E-08,1.08E-08,3.49E-07,2.50E-09,1.44E-07,0.000287477,1.48E-12,1.50E-07,7.33E-15,7.15E-08,1.92E-06,0.001731924,2.99E-06,0.000167298,0.005202978,1.02E-09,2.15E-14,0.000160691,0.000257693,5.33E-07,0.000271584,7.99E-06,6.51E-06,0.000100554,2.62E-09,0.000172118,0.000211303
932,31.03333333,31.05,0.000148656,0.000111508,0.000587242,7.60E-06,4.78E-13,0,1.91E-07,7.09E-10,5.58E-06,1.04E-08,1.04E-08,3.33E-07,2.32E-09,1.40E-07,0.000277031,1.40E-12,1.44E-07,6.88E-15,6.85E-08,1.83E-06,0.001674182,2.87E-06,0.000158777,0.004976236,9.77E-10,2.00E-14,0.000154915,0.00024902,5.11E-07,0.000263439,7.72E-06,6.27E-06,9.74E-05,2.51E-09,0.000166024,0.000204981
933,31.06666667,31.08333333,0.000144243,0.000108367,0.000565742,7.31E-06,4.52E-13,0,1.83E-07,6.71E-10,5.41E-06,1.00E-08,1.00E-08,3.17E-07,2.16E-09,1.35E-07,0.000266965,1.33E-12,1.39E-07,6.44E-15,6.56E-08,1.74E-06,0.001618361,2.75E-06,0.000150689,0.004759328,9.38E-10,1.87E-14,0.000149346,0.000240639,4.90E-07,0.000255539,7.45E-06,6.04E-06,9.44E-05,2.41E-09,0.000160145,0.000198849
934,31.1,31.11666667,0.00013996,0.000105313,0.00054503,7.02E-06,4.27E-13,0,1.76E-07,6.36E-10,5.25E-06,9.62E-09,9.62E-09,3.03E-07,2.01E-09,1.31E-07,0.000257265,1.26E-12,1.34E-07,6.00E-15,6.29E-08,1.66E-06,0.001564399,2.64E-06,0.000143013,0.004551832,9.02E-10,1.73E-14,0.000143978,0.000232539,4.69E-07,0.000247876,7.20E-06,5.82E-06,9.15E-05,2.31E-09,0.000154475,0.0001929
935,31.13333333,31.15,0.000135805,0.000102346,0.000525076,6.74E-06,4.04E-13,0,1.69E-07,6.02E-10,5.09E-06,9.25E-09,9.25E-09,2.89E-07,1.87E-09,1.27E-07,0.000247917,1.19E-12,1.29E-07,5.77E-15,6.02E-08,1.58E-06,0.001512234,2.53E-06,0.000135728,0.004353342,8.66E-10,1.62E-14,0.000138802,0.000224712,4.50E-07,0.000240442,6.96E-06,5.61E-06,8.86E-05,2.21E-09,0.000149005,0.000187129
936,31.16666667,31.18333333,0.000131773,9.95E-05,0.000505851,6.48E-06,3.82E-13,0,1.62E-07,5.70E-10,4.93E-06,8.89E-09,8.89E-09,2.75E-07,1.73E-09,1.23E-07,0.000238909,1.13E-12,1.25E-07,5.33E-15,5.77E-08,1.51E-06,0.001461805,2.43E-06,0.000128815,0.004163472,8.32E-10,1.51E-14,0.000133813,0.000217149,4.32E-07,0.000233231,6.72E-06,5.41E-06,8.59E-05,2.12E-09,0.000143729,0.000181531
937,31.2,31.21666667,0.000127861,9.67E-05,0.00048733,6.22E-06,3.61E-13,0,1.55E-07,5.40E-10,4.78E-06,8.55E-09,8.55E-09,2.63E-07,1.61E-09,1.20E-07,0.000230227,1.07E-12,1.20E-07,5.11E-15,5.52E-08,1.44E-06,0.001413056,2.33E-06,0.000122253,0.00398185,8.00E-10,1.40E-14,0.000129002,0.00020984,4.14E-07,0.000226236,6.49E-06,5.21E-06,8.32E-05,2.03E-09,0.00013864,0.0001761
938,31.23333333,31.25,0.000124065,9.39E-05,0.000469487,5.98E-06,3.42E-13,0,1.49E-07,5.11E-10,4.63E-06,8.22E-09,8.22E-09,2.50E-07,1.50E-09,1.16E-07,0.000221862,1.01E-12,1.16E-07,4.66E-15,5.29E-08,1.37E-06,0.00136593,2.24E-06,0.000116026,0.00380812,7.68E-10,1.31E-14,0.000124365,0.000202777,3.97E-07,0.000219451,6.27E-06,5.02E-06,8.06E-05,1.95E-09,0.00013373,0.000170832
939,31.26666667,31.28333333,0.000120381,9.13E-05,0.000452297,5.74E-06,3.23E-13,0,1.43E-07,4.84E-10,4.49E-06,7.90E-09,7.90E-09,2.39E-07,1.39E-09,1.13E-07,0.0002138,9.56E-13,1.12E-07,4.44E-15,5.07E-08,1.31E-06,0.001320374,2.14E-06,0.000110115,0.003641943,7.38E-10,1.22E-14,0.000119894,0.000195951,3.80E-07,0.00021287,6.06E-06,4.84E-06,7.81E-05,1.87E-09,0.000128995,0.000165721
940,31.3,31.31666667,0.000116807,8.87E-05,0.000435737,5.52E-06,3.06E-13,0,1.38E-07,4.58E-10,4.36E-06,7.59E-09,7.59E-09,2.28E-07,1.30E-09,1.09E-07,0.000206031,9.05E-13,1.08E-07,4.22E-15,4.86E-08,1.25E-06,0.001276335,2.06E-06,0.000104506,0.003482991,7.09E-10,1.13E-14,0.000115584,0.000189356,3.65E-07,0.000206486,5.85E-06,4.66E-06,7.57E-05,1.79E-09,0.000124428,0.000160763
941,31.33333333,31.35,0.000113339,8.62E-05,0.000419782,5.30E-06,2.89E-13,0,1.32E-07,4.34E-10,4.22E-06,7.30E-09,7.30E-09,2.17E-07,1.21E-09,1.06E-07,0.000198544,8.57E-13,1.04E-07,4.00E-15,4.65E-08,1.19E-06,0.001233763,1.97E-06,9.92E-05,0.003330954,6.82E-10,1.07E-14,0.000111429,0.000182982,3.50E-07,0.000200293,5.66E-06,4.49E-06,7.33E-05,1.72E-09,0.000120022,0.000155954
942,31.36666667,31.38333333,0.000109974,8.38E-05,0.000404411,5.09E-06,2.73E-13,0,1.27E-07,4.11E-10,4.09E-06,7.02E-09,7.02E-09,2.07E-07,1.12E-09,1.03E-07,0.000191329,8.11E-13,9.99E-08,3.55E-15,4.45E-08,1.13E-06,0.00119261,1.89E-06,9.41E-05,0.003185533,6.55E-10,9.99E-15,0.000107424,0.000176823,3.35E-07,0.000194286,5.46E-06,4.33E-06,7.11E-05,1.65E-09,0.000115772,0.000151288
943,31.4,31.41666667,0.000106709,8.14E-05,0.000389603,4.89E-06,2.58E-13,0,1.22E-07,3.89E-10,3.97E-06,6.75E-09,6.75E-09,1.98E-07,1.04E-09,9.95E-08,0.000184377,7.68E-13,9.63E-08,3.33E-15,4.27E-08,1.08E-06,0.001152827,1.82E-06,8.93E-05,0.00304644,6.29E-10,9.33E-15,0.000103562,0.000170871,3.22E-07,0.000188459,5.28E-06,4.17E-06,6.89E-05,1.58E-09,0.000111672,0.000146762
944,31.43333333,31.45,0.000103541,7.91E-05,0.000375337,4.70E-06,2.44E-13,0,1.17E-07,3.68E-10,3.85E-06,6.48E-09,6.48E-09,1.88E-07,9.69E-10,9.65E-08,0.000177677,7.27E-13,9.28E-08,3.11E-15,4.09E-08,1.03E-06,0.001114371,1.74E-06,8.48E-05,0.002913404,6.05E-10,8.66E-15,9.98E-05,0.000165119,3.08E-07,0.000182807,5.10E-06,4.02E-06,6.67E-05,1.51E-09,0.000107718,0.000142371
945,31.46666667,31.48333333,0.000100467,7.69E-05,0.000361593,4.52E-06,2.31E-13,0,1.12E-07,3.49E-10,3.73E-06,6.23E-09,6.23E-09,1.80E-07,9.01E-10,9.35E-08,0.00017122,6.88E-13,8.94E-08,3.11E-15,3.92E-08,9.79E-07,0.001077195,1.67E-06,8.05E-05,0.00278616,5.81E-10,7.99E-15,9.63E-05,0.000159561,2.96E-07,0.000177324,4.93E-06,3.87E-06,6.47E-05,1.45E-09,0.000103904,0.000138112
946,31.5,31.51666667,9.75E-05,7.47E-05,0.000348352,4.34E-06,2.19E-13,0,1.08E-07,3.30E-10,3.61E-06,5.99E-09,5.99E-09,1.71E-07,8.38E-10,9.07E-08,0.000164998,6.51E-13,8.62E-08,2.89E-15,3.75E-08,9.33E-07,0.001041259,1.60E-06,7.64E-05,0.002664459,5.58E-10,7.55E-15,9.28E-05,0.00015419,2.84E-07,0.000172006,4.76E-06,3.73E-06,6.26E-05,1.39E-09,0.000100224,0.00013398
947,31.53333333,31.55,9.46E-05,7.26E-05,0.000335596,4.17E-06,2.07E-13,0,1.03E-07,3.13E-10,3.50E-06,5.76E-09,5.76E-09,1.64E-07,7.79E-10,8.79E-08,0.000159002,6.17E-13,8.31E-08,2.66E-15,3.59E-08,8.89E-07,0.00100652,1.54E-06,7.25E-05,0.002548061,5.36E-10,7.11E-15,8.95E-05,0.000149,2.72E-07,0.000166847,4.60E-06,3.60E-06,6.07E-05,1.33E-09,9.67E-05,0.000129971
948,31.56666667,31.58333333,9.18E-05,7.06E-05,0.000323306,4.01E-06,1.95E-13,0,9.92E-08,2.96E-10,3.40E-06,5.54E-09,5.54E-09,1.56E-07,7.24E-10,8.52E-08,0.000153224,5.84E-13,8.01E-08,2.44E-15,3.44E-08,8.48E-07,0.000972939,1.47E-06,6.88E-05,0.002436735,5.15E-10,6.44E-15,8.62E-05,0.000143985,2.61E-07,0.000161843,4.44E-06,3.47E-06,5.88E-05,1.28E-09,9.33E-05,0.000126083
949,31.6,31.61666667,8.91E-05,6.86E-05,0.000311467,3.85E-06,1.85E-13,0,9.53E-08,2.80E-10,3.29E-06,5.32E-09,5.32E-09,1.49E-07,6.73E-10,8.26E-08,0.000147656,5.52E-13,7.72E-08,2.22E-15,3.30E-08,8.08E-07,0.000940478,1.41E-06,6.53E-05,0.002330262,4.95E-10,6.00E-15,8.31E-05,0.000139138,2.50E-07,0.000156989,4.29E-06,3.34E-06,5.70E-05,1.23E-09,8.99E-05,0.00012231
950,31.63333333,31.65,8.64E-05,6.67E-05,0.000300061,3.70E-06,1.75E-13,0,9.14E-08,2.65E-10,3.19E-06,5.12E-09,5.12E-09,1.42E-07,6.26E-10,8.01E-08,0.00014229,5.23E-13,7.44E-08,2.22E-15,3.16E-08,7.70E-07,0.000909098,1.36E-06,6.20E-05,0.00222843,4.76E-10,5.77E-15,8.01E-05,0.000134454,2.40E-07,0.000152281,4.15E-06,3.22E-06,5.52E-05,1.18E-09,8.68E-05,0.000118651
951,31.66666667,31.68333333,8.38E-05,6.48E-05,0.000289073,3.55E-06,1.65E-13,0,8.78E-08,2.51E-10,3.09E-06,4.92E-09,4.92E-09,1.35E-07,5.82E-10,7.77E-08,0.00013712,4.95E-13,7.17E-08,2.00E-15,3.02E-08,7.34E-07,0.000878765,1.30E-06,5.88E-05,0.002131039,4.57E-10,5.33E-15,7.73E-05,0.000129929,2.30E-07,0.000147713,4.01E-06,3.10E-06,5.35E-05,1.13E-09,8.37E-05,0.000115101
952,31.7,31.71666667,8.14E-05,6.30E-05,0.000278487,3.41E-06,1.56E-13,0,8.43E-08,2.38E-10,3.00E-06,4.73E-09,4.73E-09,1.29E-07,5.41E-10,7.53E-08,0.000132137,4.69E-13,6.91E-08,2.00E-15,2.90E-08,6.99E-07,0.000849442,1.25E-06,5.58E-05,0.002037896,4.39E-10,4.88E-15,7.45E-05,0.000125555,2.20E-07,0.000143283,3.87E-06,2.99E-06,5.18E-05,1.08E-09,8.07E-05,0.000111658
953,31.73333333,31.75,7.89E-05,6.12E-05,0.000268288,3.28E-06,1.48E-13,0,8.09E-08,2.25E-10,2.91E-06,4.55E-09,4.55E-09,1.23E-07,5.03E-10,7.30E-08,0.000127335,4.44E-13,6.66E-08,1.78E-15,2.77E-08,6.66E-07,0.000821098,1.20E-06,5.30E-05,0.001948816,4.22E-10,4.66E-15,7.18E-05,0.000121329,2.11E-07,0.000138986,3.74E-06,2.88E-06,5.02E-05,1.04E-09,7.79E-05,0.000108317
954,31.76666667,31.78333333,7.66E-05,5.95E-05,0.000258463,3.15E-06,1.40E-13,0,7.77E-08,2.13E-10,2.82E-06,4.37E-09,4.37E-09,1.17E-07,4.68E-10,7.08E-08,0.000122707,4.20E-13,6.42E-08,1.78E-15,2.66E-08,6.35E-07,0.000793698,1.15E-06,5.03E-05,0.001863622,4.06E-10,4.22E-15,6.92E-05,0.000117244,2.03E-07,0.000134817,3.61E-06,2.77E-06,4.87E-05,9.93E-10,7.51E-05,0.000105076
955,31.8,31.81666667,7.43E-05,5.78E-05,0.000248998,3.03E-06,1.32E-13,0,7.46E-08,2.02E-10,2.73E-06,4.20E-09,4.20E-09,1.12E-07,4.35E-10,6.87E-08,0.000118248,3.97E-13,6.19E-08,1.55E-15,2.55E-08,6.05E-07,0.000767212,1.10E-06,4.77E-05,0.001782146,3.90E-10,4.00E-15,6.67E-05,0.000113298,1.94E-07,0.000130773,3.49E-06,2.67E-06,4.72E-05,9.52E-10,7.25E-05,0.000101932
956,31.83333333,31.85,7.21E-05,5.62E-05,0.000239879,2.91E-06,1.25E-13,0,7.16E-08,1.91E-10,2.65E-06,4.04E-09,4.04E-09,1.07E-07,4.04E-10,6.66E-08,0.000113951,3.76E-13,5.96E-08,1.55E-15,2.44E-08,5.77E-07,0.00074161,1.06E-06,4.53E-05,0.001704226,3.74E-10,3.77E-15,6.43E-05,0.000109484,1.86E-07,0.000126851,3.37E-06,2.58E-06,4.57E-05,9.13E-10,6.99E-05,9.89E-05
957,31.86666667,31.88333333,7.00E-05,5.46E-05,0.000231094,2.79E-06,1.18E-13,0,6.87E-08,1.81E-10,2.57E-06,3.88E-09,3.88E-09,1.02E-07,3.76E-10,6.46E-08,0.00010981,3.56E-13,5.75E-08,1.33E-15,2.34E-08,5.50E-07,0.000716861,1.01E-06,4.30E-05,0.001629708,3.60E-10,3.55E-15,6.20E-05,0.000105798,1.79E-07,0.000123046,3.26E-06,2.48E-06,4.43E-05,8.76E-10,6.74E-05,9.59E-05
958,31.9,31.91666667,6.79E-05,5.30E-05,0.000222631,2.68E-06,1.12E-13,0,6.60E-08,1.71E-10,2.49E-06,3.73E-09,3.73E-09,9.71E-08,3.50E-10,6.26E-08,0.000105819,3.37E-13,5.54E-08,1.33E-15,2.24E-08,5.24E-07,0.000692937,9.71E-07,4.08E-05,0.001558442,3.46E-10,3.33E-15,5.98E-05,0.000102237,1.71E-07,0.000119356,3.15E-06,2.39E-06,4.29E-05,8.39E-10,6.50E-05,9.31E-05
959,31.93333333,31.95,6.59E-05,5.15E-05,0.000214477,2.58E-06,1.06E-13,0,6.33E-08,1.62E-10,2.41E-06,3.59E-09,3.59E-09,9.26E-08,3.25E-10,6.07E-08,0.000101974,3.19E-13,5.34E-08,1.33E-15,2.14E-08,4.99E-07,0.000669811,9.32E-07,3.87E-05,0.001490289,3.32E-10,3.11E-15,5.77E-05,9.88E-05,1.64E-07,0.000115776,3.04E-06,2.30E-06,4.16E-05,8.05E-10,6.27E-05,9.03E-05
960,31.96666667,31.98333333,6.39E-05,5.01E-05,0.000206622,2.48E-06,9.99E-14,0,6.08E-08,1.54E-10,2.34E-06,3.45E-09,3.45E-09,8.84E-08,3.02E-10,5.88E-08,9.83E-05,3.02E-13,5.15E-08,1.11E-15,2.05E-08,4.76E-07,0.000647457,8.93E-07,3.67E-05,0.001425111,3.19E-10,2.89E-15,5.56E-05,9.55E-05,1.57E-07,0.000112303,2.94E-06,2.22E-06,4.03E-05,7.72E-10,6.05E-05,8.76E-05
961,32,32.01666667,6.20E-05,4.87E-05,0.000199055,2.38E-06,9.46E-14,0,5.84E-08,1.46E-10,2.27E-06,3.32E-09,3.32E-09,8.43E-08,2.81E-10,5.71E-08,9.47E-05,2.86E-13,4.96E-08,1.11E-15,1.97E-08,4.53E-07,0.000625848,8.57E-07,3.49E-05,0.00136278,3.07E-10,2.66E-15,5.36E-05,9.23E-05,1.51E-07,0.000108935,2.84E-06,2.14E-06,3.90E-05,7.40E-10,5.84E-05,8.49E-05
962,32.03333333,32.05,6.02E-05,4.73E-05,0.000191765,2.29E-06,8.95E-14,0,5.60E-08,1.38E-10,2.20E-06,3.19E-09,3.19E-09,8.04E-08,2.61E-10,5.53E-08,9.13E-05,2.71E-13,4.78E-08,1.11E-15,1.88E-08,4.32E-07,0.00060496,8.22E-07,3.31E-05,0.001303172,2.95E-10,2.44E-15,5.17E-05,8.92E-05,1.45E-07,0.000105668,2.74E-06,2.06E-06,3.78E-05,7.09E-10,5.63E-05,8.24E-05
963,32.06666667,32.08333333,5.84E-05,4.60E-05,0.000184742,2.20E-06,8.46E-14,0,5.38E-08,1.31E-10,2.13E-06,3.06E-09,3.06E-09,7.67E-08,2.43E-10,5.36E-08,8.79E-05,2.56E-13,4.61E-08,8.88E-16,1.80E-08,4.12E-07,0.000584768,7.88E-07,3.14E-05,0.001246168,2.83E-10,2.22E-15,4.98E-05,8.61E-05,1.39E-07,0.000102498,2.65E-06,1.99E-06,3.66E-05,6.80E-10,5.43E-05,7.99E-05
964,32.1,32.11666667,5.67E-05,4.47E-05,0.000177976,2.11E-06,7.99E-14,0,5.16E-08,1.24E-10,2.07E-06,2.95E-09,2.95E-09,7.31E-08,2.26E-10,5.20E-08,8.47E-05,2.43E-13,4.44E-08,8.88E-16,1.73E-08,3.92E-07,0.000565251,7.56E-07,2.98E-05,0.001191654,2.72E-10,2.22E-15,4.80E-05,8.32E-05,1.33E-07,9.94E-05,2.56E-06,1.91E-06,3.55E-05,6.52E-10,5.24E-05,7.76E-05
965,32.13333333,32.15,5.50E-05,4.34E-05,0.000171457,2.03E-06,7.57E-14,0,4.96E-08,1.17E-10,2.00E-06,2.83E-09,2.83E-09,6.97E-08,2.10E-10,5.04E-08,8.17E-05,2.30E-13,4.28E-08,8.88E-16,1.66E-08,3.74E-07,0.000546384,7.25E-07,2.83E-05,0.001139523,2.61E-10,2.00E-15,4.63E-05,8.04E-05,1.28E-07,9.64E-05,2.47E-06,1.84E-06,3.44E-05,6.25E-10,5.05E-05,7.52E-05
966,32.16666667,32.18333333,5.34E-05,4.22E-05,0.000165178,1.95E-06,7.15E-14,0,4.76E-08,1.11E-10,1.94E-06,2.72E-09,2.72E-09,6.65E-08,1.95E-10,4.89E-08,7.87E-05,2.17E-13,4.13E-08,8.88E-16,1.59E-08,3.56E-07,0.000528146,6.96E-07,2.68E-05,0.001089669,2.51E-10,1.78E-15,4.46E-05,7.77E-05,1.22E-07,9.35E-05,2.39E-06,1.78E-06,3.33E-05,5.99E-10,4.87E-05,7.30E-05
967,32.2,32.21666667,5.18E-05,4.10E-05,0.000159128,1.87E-06,6.77E-14,0,4.57E-08,1.05E-10,1.88E-06,2.62E-09,2.62E-09,6.34E-08,1.82E-10,4.74E-08,7.58E-05,2.06E-13,3.98E-08,6.66E-16,1.52E-08,3.40E-07,0.000510518,6.67E-07,2.55E-05,0.001041995,2.41E-10,1.78E-15,4.30E-05,7.51E-05,1.17E-07,9.07E-05,2.31E-06,1.71E-06,3.23E-05,5.75E-10,4.70E-05,7.08E-05
968,32.23333333,32.25,5.02E-05,3.99E-05,0.0001533,1.80E-06,6.39E-14,0,4.39E-08,9.93E-11,1.83E-06,2.52E-09,2.52E-09,6.05E-08,1.69E-10,4.60E-08,7.31E-05,1.95E-13,3.83E-08,6.66E-16,1.46E-08,3.24E-07,0.000493477,6.40E-07,2.42E-05,0.000996404,2.32E-10,1.55E-15,4.15E-05,7.26E-05,1.12E-07,8.80E-05,2.23E-06,1.65E-06,3.13E-05,5.51E-10,4.53E-05,6.87E-05
969,32.26666667,32.28333333,4.87E-05,3.87E-05,0.000147685,1.73E-06,6.04E-14,0,4.21E-08,9.41E-11,1.77E-06,2.42E-09,2.42E-09,5.77E-08,1.57E-10,4.46E-08,7.04E-05,1.84E-13,3.69E-08,6.66E-16,1.39E-08,3.09E-07,0.000477005,6.14E-07,2.29E-05,0.000952806,2.23E-10,1.55E-15,4.00E-05,7.01E-05,1.08E-07,8.54E-05,2.15E-06,1.59E-06,3.03E-05,5.28E-10,4.37E-05,6.66E-05
970,32.3,32.31666667,4.73E-05,3.76E-05,0.000142276,1.66E-06,5.73E-14,0,4.04E-08,8.91E-11,1.72E-06,2.33E-09,2.33E-09,5.50E-08,1.46E-10,4.32E-08,6.79E-05,1.75E-13,3.56E-08,6.66E-16,1.34E-08,2.94E-07,0.000461082,5.89E-07,2.18E-05,0.000911113,2.14E-10,1.33E-15,3.85E-05,6.78E-05,1.03E-07,8.28E-05,2.08E-06,1.53E-06,2.94E-05,5.06E-10,4.22E-05,6.46E-05
971,32.33333333,32.35,4.59E-05,3.66E-05,0.000137065,1.59E-06,5.42E-14,0,3.88E-08,8.43E-11,1.66E-06,2.24E-09,2.24E-09,5.25E-08,1.36E-10,4.19E-08,6.54E-05,1.65E-13,3.43E-08,6.66E-16,1.28E-08,2.80E-07,0.000445691,5.65E-07,2.07E-05,0.000871244,2.06E-10,1.33E-15,3.72E-05,6.55E-05,9.91E-08,8.03E-05,2.01E-06,1.48E-06,2.85E-05,4.86E-10,4.07E-05,6.27E-05
972,32.36666667,32.38333333,4.45E-05,3.55E-05,0.000132045,1.53E-06,5.11E-14,0,3.73E-08,7.99E-11,1.61E-06,2.15E-09,2.15E-09,5.01E-08,1.26E-10,4.06E-08,6.30E-05,1.56E-13,3.31E-08,4.44E-16,1.22E-08,2.67E-07,0.000430813,5.42E-07,1.96E-05,0.000833118,1.98E-10,1.33E-15,3.58E-05,6.33E-05,9.51E-08,7.79E-05,1.94E-06,1.42E-06,2.76E-05,4.66E-10,3.93E-05,6.08E-05
973,32.4,32.41666667,4.32E-05,3.45E-05,0.000127209,1.47E-06,4.84E-14,0,3.58E-08,7.56E-11,1.56E-06,2.07E-09,2.07E-09,4.78E-08,1.17E-10,3.94E-08,6.07E-05,1.48E-13,3.19E-08,4.44E-16,1.17E-08,2.55E-07,0.000416431,5.20E-07,1.86E-05,0.000796659,1.90E-10,1.11E-15,3.45E-05,6.12E-05,9.11E-08,7.56E-05,1.87E-06,1.37E-06,2.67E-05,4.46E-10,3.79E-05,5.90E-05
974,32.43333333,32.45,4.19E-05,3.36E-05,0.000122549,1.41E-06,4.57E-14,0,3.43E-08,7.16E-11,1.51E-06,1.99E-09,1.99E-09,4.55E-08,1.09E-10,3.82E-08,5.85E-05,1.40E-13,3.07E-08,4.44E-16,1.12E-08,2.43E-07,0.00040253,4.98E-07,1.77E-05,0.000761794,1.82E-10,1.11E-15,3.33E-05,5.91E-05,8.74E-08,7.33E-05,1.81E-06,1.32E-06,2.59E-05,4.28E-10,3.65E-05,5.72E-05
975,32.46666667,32.48333333,4.07E-05,3.26E-05,0.000118061,1.36E-06,4.33E-14,0,3.30E-08,6.78E-11,1.47E-06,1.91E-09,1.91E-09,4.34E-08,1.01E-10,3.70E-08,5.64E-05,1.33E-13,2.96E-08,4.44E-16,1.08E-08,2.31E-07,0.000389092,4.78E-07,1.68E-05,0.000728454,1.75E-10,8.88E-16,3.21E-05,5.71E-05,8.38E-08,7.11E-05,1.75E-06,1.27E-06,2.51E-05,4.10E-10,3.52E-05,5.55E-05
976,32.5,32.51666667,3.95E-05,3.17E-05,0.000113737,1.30E-06,4.09E-14,0,3.17E-08,6.42E-11,1.42E-06,1.84E-09,1.84E-09,4.14E-08,9.43E-11,3.59E-08,5.43E-05,1.26E-13,2.85E-08,4.44E-16,1.03E-08,2.20E-07,0.000376103,4.58E-07,1.59E-05,0.000696572,1.68E-10,8.88E-16,3.09E-05,5.52E-05,8.03E-08,6.90E-05,1.69E-06,1.23E-06,2.43E-05,3.93E-10,3.40E-05,5.39E-05
977,32.53333333,32.55,3.83E-05,3.08E-05,0.000109571,1.25E-06,3.86E-14,0,3.04E-08,6.08E-11,1.38E-06,1.76E-09,1.76E-09,3.95E-08,8.77E-11,3.48E-08,5.24E-05,1.19E-13,2.75E-08,4.44E-16,9.88E-09,2.10E-07,0.000363547,4.40E-07,1.51E-05,0.000666084,1.62E-10,8.88E-16,2.98E-05,5.33E-05,7.70E-08,6.69E-05,1.63E-06,1.18E-06,2.36E-05,3.77E-10,3.28E-05,5.22E-05
